2,6,11,1,
3,10,12,1,
4,4,10,1,
5,12,10,1,
6,2,9,1,
7,14,9,1,
8,0,7,1,
-1,0,26,1,
-2,2,24,1,
-3,4,24,1,
-4,6,23,1,
-5,8,23,1,
-6,10,22,1,
-7,12,22,1,
-8,14,22,1,
1,8,11,1,
2,6,11,1,
3,10,12,1,
4,4,10,1,
5,12,10,1,
6,2,9,1,
7,14,9,1,
8,0,7,1,
-1,0,26,1,
-2,2,24,1,
-3,4,23,1,
-4,6,23,1,
-5,8,23,1,
-6,10,22,1,
-7,12,22,1,
-8,14,22,1,
1,8,11,1,
2,6,11,1,
3,10,12,1,
4,4,10,1,
5,12,10,1,
6,2,9,1,
7,14,9,1,
8,0,7,1,
-1,0,26,1,
-2,2,24,1,
-3,4,23,1,
-4,6,23,1,
-5,8,22,1,
-6,10,22,1,
-7,12,22,1,
-8,14,22,1,
1,8,11,1,
2,6,11,1,
3,10,12,1,
4,4,10,1,
5,12,11,1,
6,2,9,1,
7,14,9,1,
8,0,7,1,
-1,0,26,1,
-2,2,24,1,
-3,4,23,1,
-4,6,23,1,
-5,8,22,1,
-6,10,22,1,
-7,12,22,1,
-8,14,22,1,
1,8,11,1,
2,6,11,1,
3,10,12,1,
4,4,10,1,
5,12,11,1,
6,2,9,1,
7,14,9,1,
8,0,8,1,
-1,0,26,1,
-2,2,24,1,
-3,4,23,1,
-4,6,23,1,
-5,8,22,1,
-6,10,22,1,
-7,12,22,1,
-8,14,21,1,
1,8,11,1,
2,6,11,1,
3,10,12,1,
4,4,10,1,
5,12,11,1,
6,2,9,1,
7,14,9,1,
8,0,8,1,
-1,0,26,1,
-2,2,24,1,
-3,4,23,1,
-4,6,23,1,
-5,8,22,1,
-6,10,22,1,
-7,12,22,1,
-8,14,21,1,
1,8,12,1,
2,6,11,1,
3,10,12,1,
4,4,10,1,
5,12,11,1,
6,2,9,1,
7,14,9,1,
8,0,8,1,
-1,0,26,1,
-2,2,24,1,
-3,4,23,1,
-4,6,23,1,
-5,8,22,1,
-6,10,22,1,
-7,12,22,1,
-8,14,21,1,
1,8,12,1,
2,6,11,1,
3,10,12,1,
4,4,11,1,
5,12,11,1,
6,2,9,1,
7,14,9,1,
8,0,8,1,
-1,0,26,1,
-2,2,24,1,
-3,4,23,1,
-4,6,23,1,
-5,8,22,1,
-6,10,22,1,
-7,12,22,1,
-8,14,21,1,
1,8,12,1,
2,6,11,1,
3,10,12,1,
4,4,11,1,
5,12,11,1,
6,2,9,1,
7,14,9,1,
8,0,8,1,
-1,0,25,1,
-2,2,24,1,
-3,4,23,1,
-4,6,23,1,
-5,8,22,1,
-6,10,22,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,11,1,
3,10,12,1,
4,4,11,1,
5,12,11,1,
6,2,9,1,
7,14,10,1,
8,0,8,1,
-1,0,25,1,
-2,2,24,1,
-3,4,23,1,
-4,6,23,1,
-5,8,22,1,
-6,10,22,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,11,1,
3,10,12,1,
4,4,11,1,
5,12,11,1,
6,2,9,1,
7,14,10,1,
8,0,8,1,
-1,0,25,1,
-2,2,24,1,
-3,4,23,1,
-4,6,22,1,
-5,8,22,1,
-6,10,22,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,11,1,
3,10,12,1,
4,4,11,1,
5,12,11,1,
6,2,9,1,
7,14,10,1,
8,0,8,1,
-1,0,25,1,
-2,2,24,1,
-3,4,23,1,
-4,6,22,1,
-5,8,22,1,
-6,10,22,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,11,1,
3,10,12,1,
4,4,11,1,
5,12,11,1,
6,2,9,1,
7,14,10,1,
8,0,8,1,
-1,0,25,1,
-2,2,24,1,
-3,4,23,1,
-4,6,22,1,
-5,8,22,1,
-6,10,21,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,11,1,
3,10,12,1,
4,4,11,1,
5,12,11,1,
6,2,10,1,
7,14,10,1,
8,0,8,1,
-1,0,25,1,
-2,2,24,1,
-3,4,23,1,
-4,6,22,1,
-5,8,22,1,
-6,10,21,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,11,1,
3,10,12,1,
4,4,11,1,
5,12,12,1,
6,2,10,1,
7,14,10,1,
8,0,8,1,
-1,0,25,1,
-2,2,24,1,
-3,4,23,1,
-4,6,22,1,
-5,8,21,1,
-6,10,21,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,11,1,
3,10,12,1,
4,4,11,1,
5,12,12,1,
6,2,10,1,
7,14,10,1,
8,0,8,1,
-1,0,25,1,
-2,2,24,1,
-3,4,23,1,
-4,6,22,1,
-5,8,21,1,
-6,10,21,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,12,1,
3,10,12,1,
4,4,11,1,
5,12,12,1,
6,2,10,1,
7,14,10,1,
8,0,8,1,
-1,0,25,1,
-2,2,23,1,
-3,4,23,1,
-4,6,22,1,
-5,8,21,1,
-6,10,21,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,11,1,
5,12,12,1,
6,2,10,1,
7,14,10,1,
8,0,8,1,
-1,0,25,1,
-2,2,23,1,
-3,4,23,1,
-4,6,22,1,
-5,8,21,1,
-6,10,21,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,11,1,
5,12,12,1,
6,2,10,1,
7,14,10,1,
8,0,8,1,
-1,0,25,1,
-2,2,23,1,
-3,4,23,1,
-4,6,22,1,
-5,8,21,1,
-6,10,21,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,11,1,
5,12,12,1,
6,2,10,1,
7,14,10,1,
8,0,9,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,22,1,
-5,8,21,1,
-6,10,21,1,
-7,12,21,1,
-8,14,21,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,11,1,
5,12,12,1,
6,2,10,1,
7,14,10,1,
8,0,9,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,22,1,
-5,8,21,1,
-6,10,21,1,
-7,12,21,1,
-8,14,20,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,11,1,
5,12,12,1,
6,2,10,1,
7,14,10,1,
8,0,9,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,22,1,
-5,8,21,1,
-6,10,21,1,
-7,12,21,1,
-8,14,20,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,11,1,
5,12,12,1,
6,2,10,1,
7,14,11,1,
8,0,9,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,22,1,
-5,8,21,1,
-6,10,21,1,
-7,12,20,1,
-8,14,20,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,11,1,
5,12,12,1,
6,2,10,1,
7,14,11,1,
8,0,9,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,22,1,
-5,8,21,1,
-6,10,21,1,
-7,12,20,1,
-8,14,20,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,12,1,
5,12,12,1,
6,2,10,1,
7,14,11,1,
8,0,9,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,22,1,
-5,8,21,1,
-6,10,21,1,
-7,12,20,1,
-8,14,20,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,12,1,
5,12,12,1,
6,2,10,1,
7,14,11,1,
8,0,9,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,21,1,
-5,8,21,1,
-6,10,21,1,
-7,12,20,1,
-8,14,20,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,12,1,
5,12,12,1,
6,2,11,1,
7,14,11,1,
8,0,9,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,21,1,
-5,8,21,1,
-6,10,20,1,
-7,12,20,1,
-8,14,20,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,12,1,
5,12,12,1,
6,2,11,1,
7,14,11,1,
8,0,9,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,21,1,
-5,8,21,1,
-6,10,20,1,
-7,12,20,1,
-8,14,20,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,12,1,
5,12,12,1,
6,2,11,1,
7,14,11,1,
8,0,9,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,21,1,
-5,8,20,1,
-6,10,20,1,
-7,12,20,1,
-8,14,20,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,12,1,
5,12,13,1,
6,2,11,1,
7,14,11,1,
8,0,9,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,21,1,
-5,8,20,1,
-6,10,20,1,
-7,12,20,1,
-8,14,20,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,12,1,
5,12,13,1,
6,2,11,1,
7,14,11,1,
8,0,10,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,21,1,
-5,8,20,1,
-6,10,20,1,
-7,12,20,1,
-8,14,19,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,12,1,
5,12,13,1,
6,2,11,1,
7,14,11,1,
8,0,10,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,21,1,
-5,8,20,1,
-6,10,20,1,
-7,12,20,1,
-8,14,19,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,12,1,
5,12,13,1,
6,2,11,1,
7,14,12,1,
8,0,10,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,21,1,
-5,8,20,1,
-6,10,20,1,
-7,12,19,1,
-8,14,19,1,
1,8,12,1,
2,6,12,1,
3,10,13,1,
4,4,12,1,
5,12,13,1,
6,2,11,1,
7,14,12,1,
8,0,10,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,21,1,
-5,8,20,1,
-6,10,20,1,
-7,12,19,1,
-8,14,19,1,
1,8,12,1,
2,6,12,1,
3,10,14,1,
4,4,12,1,
5,12,13,1,
6,2,11,1,
7,14,12,1,
8,0,10,1,
-1,0,25,1,
-2,2,23,1,
-3,4,22,1,
-4,6,21,1,
-5,8,20,1,
-6,10,20,1,
-7,12,19,1,
-8,14,19,1,
1,8,12,1,
2,6,12,1,
3,10,14,1,
4,4,12,1,
5,12,13,1,
6,2,11,1,
7,14,12,1,
8,0,10,1,
-1,0,25,1,
-2,2,23,1,
-3,4,21,1,
-4,6,21,1,
-5,8,20,1,
-6,10,20,1,
-7,12,19,1,
-8,14,19,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,12,1,
5,12,13,1,
6,2,11,1,
7,14,12,1,
8,0,10,1,
-1,0,25,1,
-2,2,23,1,
-3,4,21,1,
-4,6,21,1,
-5,8,20,1,
-6,10,20,1,
-7,12,19,1,
-8,14,19,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,12,1,
5,12,13,1,
6,2,11,1,
7,14,12,1,
8,0,10,1,
-1,0,25,1,
-2,2,23,1,
-3,4,21,1,
-4,6,21,1,
-5,8,20,1,
-6,10,20,1,
-7,12,19,1,
-8,14,19,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,12,1,
5,12,13,1,
6,2,11,1,
7,14,12,1,
8,0,10,1,
-1,0,25,1,
-2,2,22,1,
-3,4,21,1,
-4,6,21,1,
-5,8,20,1,
-6,10,20,1,
-7,12,19,1,
-8,14,19,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,12,1,
5,12,13,1,
6,2,11,1,
7,14,12,1,
8,0,10,1,
-1,0,25,1,
-2,2,22,1,
-3,4,21,1,
-4,6,21,1,
-5,8,20,1,
-6,10,19,1,
-7,12,19,1,
-8,14,19,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,13,1,
5,12,13,1,
6,2,12,1,
7,14,12,1,
8,0,10,1,
-1,0,25,1,
-2,2,22,1,
-3,4,21,1,
-4,6,21,1,
-5,8,20,1,
-6,10,19,1,
-7,12,19,1,
-8,14,19,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,13,1,
5,12,13,1,
6,2,12,1,
7,14,12,1,
8,0,10,1,
-1,0,25,1,
-2,2,22,1,
-3,4,21,1,
-4,6,21,1,
-5,8,20,1,
-6,10,19,1,
-7,12,19,1,
-8,14,19,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,13,1,
5,12,13,1,
6,2,12,1,
7,14,12,1,
8,0,10,1,
-1,0,24,1,
-2,2,22,1,
-3,4,21,1,
-4,6,21,1,
-5,8,20,1,
-6,10,19,1,
-7,12,19,1,
-8,14,19,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,13,1,
5,12,13,1,
6,2,12,1,
7,14,12,1,
8,0,10,1,
-1,0,24,1,
-2,2,22,1,
-3,4,21,1,
-4,6,20,1,
-5,8,20,1,
-6,10,19,1,
-7,12,19,1,
-8,14,19,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,13,1,
5,12,13,1,
6,2,12,1,
7,14,12,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,21,1,
-4,6,20,1,
-5,8,20,1,
-6,10,19,1,
-7,12,19,1,
-8,14,19,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,13,1,
5,12,13,1,
6,2,12,1,
7,14,12,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,21,1,
-4,6,20,1,
-5,8,20,1,
-6,10,19,1,
-7,12,19,1,
-8,14,18,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,13,1,
5,12,13,1,
6,2,12,1,
7,14,12,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,21,1,
-4,6,20,1,
-5,8,19,1,
-6,10,19,1,
-7,12,19,1,
-8,14,18,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,13,1,
5,12,14,1,
6,2,12,1,
7,14,12,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,21,1,
-4,6,20,1,
-5,8,19,1,
-6,10,19,1,
-7,12,19,1,
-8,14,18,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,13,1,
5,12,14,1,
6,2,12,1,
7,14,13,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,21,1,
-4,6,20,1,
-5,8,19,1,
-6,10,19,1,
-7,12,18,1,
-8,14,18,1,
1,8,13,1,
2,6,13,1,
3,10,14,1,
4,4,13,1,
5,12,14,1,
6,2,12,1,
7,14,13,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,21,1,
-4,6,20,1,
-5,8,19,1,
-6,10,19,1,
-7,12,18,1,
-8,14,18,1,
1,8,13,1,
2,6,13,1,
3,10,15,1,
4,4,13,1,
5,12,14,1,
6,2,12,1,
7,14,13,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,21,1,
-4,6,20,1,
-5,8,19,1,
-6,10,19,1,
-7,12,18,1,
-8,14,18,1,
1,8,13,1,
2,6,13,1,
3,10,15,1,
4,4,13,1,
5,12,14,1,
6,2,12,1,
7,14,13,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,21,1,
-4,6,20,1,
-5,8,19,1,
-6,10,18,1,
-7,12,18,1,
-8,14,18,1,
1,8,13,1,
2,6,13,1,
3,10,15,1,
4,4,13,1,
5,12,14,1,
6,2,13,1,
7,14,13,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,21,1,
-4,6,20,1,
-5,8,19,1,
-6,10,18,1,
-7,12,18,1,
-8,14,18,1,
1,8,13,1,
2,6,13,1,
3,10,15,1,
4,4,13,1,
5,12,14,1,
6,2,13,1,
7,14,13,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,20,1,
-4,6,20,1,
-5,8,19,1,
-6,10,18,1,
-7,12,18,1,
-8,14,18,1,
1,8,13,1,
2,6,13,1,
3,10,15,1,
4,4,14,1,
5,12,14,1,
6,2,13,1,
7,14,13,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,20,1,
-4,6,20,1,
-5,8,19,1,
-6,10,18,1,
-7,12,18,1,
-8,14,18,1,
1,8,13,1,
2,6,13,1,
3,10,15,1,
4,4,14,1,
5,12,14,1,
6,2,13,1,
7,14,13,1,
8,0,11,1,
-1,0,24,1,
-2,2,22,1,
-3,4,20,1,
-4,6,19,1,
-5,8,19,1,
-6,10,18,1,
-7,12,18,1,
-8,14,18,1,
1,8,13,1,
2,6,13,1,
3,10,15,1,
4,4,14,1,
5,12,14,1,
6,2,13,1,
7,14,13,1,
8,0,12,1,
-1,0,24,1,
-2,2,22,1,
-3,4,20,1,
-4,6,19,1,
-5,8,19,1,
-6,10,18,1,
-7,12,18,1,
-8,14,17,1,
1,8,13,1,
2,6,13,1,
3,10,15,1,
4,4,14,1,
5,12,14,1,
6,2,13,1,
7,14,13,1,
8,0,12,1,
-1,0,24,1,
-2,2,22,1,
-3,4,20,1,
-4,6,19,1,
-5,8,19,1,
-6,10,18,1,
-7,12,18,1,
-8,14,17,1,
1,8,13,1,
2,6,14,1,
3,10,15,1,
4,4,14,1,
5,12,14,1,
6,2,13,1,
7,14,13,1,
8,0,12,1,
-1,0,24,1,
-2,2,22,1,
-3,4,20,1,
-4,6,19,1,
-5,8,19,1,
-6,10,18,1,
-7,12,18,1,
-8,14,17,1,
1,8,13,1,
2,6,14,1,
3,10,15,1,
4,4,14,1,
5,12,14,1,
6,2,13,1,
7,14,13,1,
8,0,12,1,
-1,0,24,1,
-2,2,21,1,
-3,4,20,1,
-4,6,19,1,
-5,8,19,1,
-6,10,18,1,
-7,12,18,1,
-8,14,17,1,
1,8,13,1,
2,6,14,1,
3,10,15,1,
4,4,14,1,
5,12,14,1,
6,2,13,1,
7,14,13,1,
8,0,12,1,
-1,0,24,1,
-2,2,21,1,
-3,4,20,1,
-4,6,19,1,
-5,8,18,1,
-6,10,18,1,
-7,12,18,1,
-8,14,17,1,
1,8,13,1,
2,6,14,1,
3,10,15,1,
4,4,14,1,
5,12,15,1,
6,2,13,1,
7,14,13,1,
8,0,12,1,
-1,0,24,1,
-2,2,21,1,
-3,4,20,1,
-4,6,19,1,
-5,8,18,1,
-6,10,18,1,
-7,12,18,1,
-8,14,17,1,
1,8,13,1,
2,6,14,1,
3,10,15,1,
4,4,14,1,
5,12,15,1,
6,2,13,1,
7,14,14,1,
8,0,12,1,
-1,0,24,1,
-2,2,21,1,
-3,4,20,1,
-4,6,19,1,
-5,8,18,1,
-6,10,18,1,
-7,12,17,1,
-8,14,17,1,
1,8,13,1,
2,6,14,1,
3,10,15,1,
4,4,14,1,
5,12,15,1,
6,2,13,1,
7,14,14,1,
8,0,12,1,
-1,0,24,1,
-2,2,21,1,
-3,4,20,1,
-4,6,19,1,
-5,8,18,1,
-6,10,18,1,
-7,12,17,1,
-8,14,17,1,
1,8,13,1,
2,6,14,1,
3,10,15,1,
4,4,14,1,
5,12,15,1,
6,2,13,1,
7,14,14,1,
8,0,12,1,
-1,0,24,1,
-2,2,21,1,
-3,4,20,1,
-4,6,19,1,
-5,8,18,1,
-6,10,17,1,
-7,12,17,1,
-8,14,17,1,
1,8,13,1,
2,6,14,1,
3,10,15,1,
4,4,14,1,
5,12,15,1,
6,2,14,1,
7,14,14,1,
8,0,12,1,
-1,0,24,1,
-2,2,21,1,
-3,4,20,1,
-4,6,19,1,
-5,8,18,1,
-6,10,17,1,
-7,12,17,1,
-8,14,17,1,
1,8,14,1,
2,6,14,1,
3,10,15,1,
4,4,14,1,
5,12,15,1,
6,2,14,1,
7,14,14,1,
8,0,12,1,
-1,0,24,1,
-2,2,21,1,
-3,4,20,1,
-4,6,19,1,
-5,8,18,1,
-6,10,17,1,
-7,12,17,1,
-8,14,17,1,
1,8,14,1,
2,6,14,1,
3,10,16,1,
4,4,14,1,
5,12,15,1,
6,2,14,1,
7,14,14,1,
8,0,12,1,
-1,0,24,1,
-2,2,21,1,
-3,4,20,1,
-4,6,19,1,
-5,8,18,1,
-6,10,17,1,
-7,12,17,1,
-8,14,17,1,
1,8,14,1,
2,6,14,1,
3,10,16,1,
4,4,15,1,
5,12,15,1,
6,2,14,1,
7,14,14,1,
8,0,12,1,
-1,0,24,1,
-2,2,21,1,
-3,4,20,1,
-4,6,19,1,
-5,8,18,1,
-6,10,17,1,
-7,12,17,1,
-8,14,17,1,
1,8,14,1,
2,6,14,1,
3,10,16,1,
4,4,15,1,
5,12,15,1,
6,2,14,1,
7,14,14,1,
8,0,12,1,
-1,0,23,1,
-2,2,21,1,
-3,4,20,1,
-4,6,19,1,
-5,8,18,1,
-6,10,17,1,
-7,12,17,1,
-8,14,17,1,
1,8,14,1,
2,6,14,1,
3,10,16,1,
4,4,15,1,
5,12,15,1,
6,2,14,1,
7,14,14,1,
8,0,12,1,
-1,0,23,1,
-2,2,21,1,
-3,4,19,1,
-4,6,19,1,
-5,8,18,1,
-6,10,17,1,
-7,12,17,1,
-8,14,17,1,
1,8,14,1,
2,6,14,1,
3,10,16,1,
4,4,15,1,
5,12,15,1,
6,2,14,1,
7,14,14,1,
8,0,13,1,
-1,0,23,1,
-2,2,21,1,
-3,4,19,1,
-4,6,18,1,
-5,8,18,1,
-6,10,17,1,
-7,12,17,1,
-8,14,17,1,
1,8,14,1,
2,6,14,1,
3,10,16,1,
4,4,15,1,
5,12,15,1,
6,2,14,1,
7,14,14,1,
8,0,13,1,
-1,0,23,1,
-2,2,21,1,
-3,4,19,1,
-4,6,18,1,
-5,8,18,1,
-6,10,17,1,
-7,12,17,1,
-8,14,16,1,
1,8,14,1,
2,6,14,1,
3,10,16,1,
4,4,15,1,
5,12,15,1,
6,2,14,1,
7,14,14,1,
8,0,13,1,
-1,0,23,1,
-2,2,21,1,
-3,4,19,1,
-4,6,18,1,
-5,8,18,1,
-6,10,17,1,
-7,12,17,1,
-8,14,16,1,
1,8,14,1,
2,6,14,1,
3,10,16,1,
4,4,15,1,
5,12,15,1,
6,2,14,1,
7,14,14,1,
8,0,13,1,
-1,0,23,1,
-2,2,21,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,1,
-7,12,17,1,
-8,14,16,1,
1,8,14,1,
2,6,14,1,
3,10,16,1,
4,4,15,1,
5,12,16,1,
6,2,14,1,
7,14,14,1,
8,0,13,1,
-1,0,23,1,
-2,2,21,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,1,
-7,12,17,1,
-8,14,16,1,
1,8,14,1,
2,6,14,1,
3,10,16,1,
4,4,15,1,
5,12,16,1,
6,2,14,1,
7,14,15,1,
8,0,13,1,
-1,0,23,1,
-2,2,21,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,1,
-7,12,17,0,
-8,14,16,1,
1,8,14,1,
2,6,14,1,
3,10,16,1,
4,4,15,1,
5,12,16,1,
6,2,14,1,
7,14,15,1,
8,0,13,1,
-1,0,23,1,
-2,2,21,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,1,
-7,12,17,0,
-8,14,16,1,
1,8,14,1,
2,6,15,1,
3,10,16,1,
4,4,15,1,
5,12,16,1,
6,2,14,1,
7,14,15,1,
8,0,13,1,
-1,0,23,1,
-2,2,21,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,1,
-7,12,17,0,
-8,14,16,1,
1,8,14,1,
2,6,15,1,
3,10,16,1,
4,4,15,1,
5,12,16,1,
6,2,14,1,
7,14,15,1,
8,0,13,1,
-1,0,23,1,
-2,2,20,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,1,
-7,12,17,0,
-8,14,16,1,
1,8,14,1,
2,6,15,1,
3,10,16,1,
4,4,15,1,
5,12,16,1,
6,2,14,1,
7,14,15,1,
8,0,13,1,
-1,0,23,1,
-2,2,20,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,0,
-7,12,17,0,
-8,14,16,1,
1,8,14,1,
2,6,15,1,
3,10,16,1,
4,4,15,1,
5,12,16,1,
6,2,15,1,
7,14,15,1,
8,0,13,1,
-1,0,23,1,
-2,2,20,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,0,
-7,12,17,0,
-8,14,16,1,
1,8,14,1,
2,6,15,1,
3,10,16,1,
4,4,15,1,
5,12,16,1,
6,2,15,1,
7,14,15,0,
8,0,14,1,
-1,0,23,1,
-2,2,20,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,0,
-7,12,17,0,
-8,14,16,1,
1,8,14,1,
2,6,15,1,
3,10,16,1,
4,4,15,1,
5,12,16,1,
6,2,15,1,
7,14,15,0,
8,0,14,1,
-1,0,23,1,
-2,2,20,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,0,
-7,12,17,0,
-8,13,16,1,
1,8,14,1,
2,6,15,1,
3,10,16,1,
4,4,15,1,
5,12,16,1,
6,2,15,1,
7,14,15,0,
8,0,14,1,
-1,0,23,1,
-2,2,20,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,0,
-7,12,17,0,
-8,13,16,1,
1,8,14,1,
2,6,15,1,
3,10,16,1,
4,4,16,1,
5,12,16,1,
6,2,15,1,
7,14,15,0,
8,0,14,1,
-1,0,23,1,
-2,2,20,1,
-3,4,19,1,
-4,6,18,1,
-5,8,17,1,
-6,10,17,0,
-7,12,17,0,
-8,13,16,1,
1,8,14,1,
2,6,15,1,
3,10,16,1,
4,4,16,1,
5,12,16,1,
6,2,15,1,
7,14,15,0,
8,0,14,1,
-1,0,23,1,
-2,2,20,1,
-3,4,19,1,
-4,6,17,1,
-5,8,17,1,
-6,10,17,0,
-7,12,17,0,
-8,13,16,1,
1,8,14,1,
2,6,15,1,
3,10,17,1,
4,4,16,1,
5,12,16,1,
6,2,15,1,
7,14,15,0,
8,0,14,1,
-1,0,23,1,
-2,2,20,1,
-3,4,19,1,
-4,6,17,1,
-5,8,17,1,
-6,10,17,0,
-7,12,17,0,
-8,13,16,1,
1,8,14,1,
2,6,15,1,
3,10,17,1,
4,4,16,1,
5,12,16,1,
6,2,15,1,
7,14,15,0,
8,0,14,1,
-1,0,23,1,
-2,2,20,1,
-3,4,18,1,
-4,6,17,1,
-5,8,17,1,
-6,10,17,0,
-7,12,17,0,
-8,13,16,1,
1,8,14,1,
2,6,15,1,
3,10,17,1,
4,4,16,1,
5,12,16,1,
6,2,15,1,
7,14,15,0,
8,0,14,1,
-1,0,23,1,
-2,2,20,1,
-3,4,18,1,
-4,6,17,1,
-5,9,17,1,
-6,10,17,0,
-7,12,17,0,
-8,13,16,1,
1,8,14,1,
2,6,15,1,
3,10,17,1,
4,4,16,1,
5,12,16,1,
6,2,15,1,
7,14,15,0,
8,0,14,1,
-1,0,23,1,
-2,2,20,1,
-3,4,18,1,
-4,6,17,1,
-5,9,17,1,
-6,10,17,0,
-7,12,17,0,
-8,13,16,0,
1,8,14,1,
2,6,15,1,
3,10,17,1,
4,4,16,1,
5,12,17,1,
6,2,15,1,
7,14,15,0,
8,0,14,1,
-1,0,23,1,
-2,2,20,1,
-3,4,18,1,
-4,6,17,1,
-5,9,17,1,
-6,10,17,0,
-7,12,17,0,
-8,13,16,0,
1,8,14,1,
2,6,15,1,
